order_id,product_id,customer_id,employee_id,shipper_id,order_date,month_order,order_year,order_quarter,order_month,order_month_abbr,required_date,shipped_date,ship_status,ship_name,ship_address,ship_city,ship_region,ship_postal_code,ship_country,customer_name,customer_contact,customer_phone,customer_city,customer_region,customer_postal_code,customer_country,employee_name,employee_title,employee_city,employee_country,shipper_name,product_name,catalog_unit_price,price_band,category_id,category_name,trx_unit_price,quantity,discount,discount_pct,net_sales,freight_alloc,sales_plus_freight
10665,51,LONEP,1,2,22-02-25,01-02-25,2025,1,2,Feb,22-03-25,28-02-25,On time,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA,Lonesome Pine Restaurant,Fran Wilson,(503) 555-9573,Portland,OR,97219,USA,Nancy Davolio,Sales Representative,Seattle,USA,United Package,Manjimup Dried Apples,53,>50,7,Produce,53,20,0,0,1060,21.54,1081.54
10665,59,LONEP,1,2,22-02-25,01-02-25,2025,1,2,Feb,22-03-25,28-02-25,On time,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA,Lonesome Pine Restaurant,Fran Wilson,(503) 555-9573,Portland,OR,97219,USA,Nancy Davolio,Sales Representative,Seattle,USA,United Package,Raclette Courdavault,55,>50,4,Dairy Products,55,1,0,0,55,1.12,56.12
10665,76,LONEP,1,2,22-02-25,01-02-25,2025,1,2,Feb,22-03-25,28-02-25,On time,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA,Lonesome Pine Restaurant,Fran Wilson,(503) 555-9573,Portland,OR,97219,USA,Nancy Davolio,Sales Representative,Seattle,USA,United Package,LakkalikÃ¶Ã¶ri,18,10â€“20,1,Beverages,18,10,0,0,180,3.66,183.66
10666,29,RICSU,7,2,23-02-25,01-02-25,2025,1,2,Feb,23-03-25,05-03-25,On time,Richter Supermarkt,Starenweg 5,GenÃ¨ve,,1204,Switzerland,Richter Supermarkt,Michael Holz,0897-034214,GenÃ¨ve,,1203,Switzerland,Robert King,Sales Representative,London,UK,United Package,ThÃ¼ringer Rostbratwurst,123.79,>50,6,Meat/Poultry,123.79,36,0,0,4456.44,221.94,4678.38
10666,65,RICSU,7,2,23-02-25,01-02-25,2025,1,2,Feb,23-03-25,05-03-25,On time,Richter Supermarkt,Starenweg 5,GenÃ¨ve,,1204,Switzerland,Richter Supermarkt,Michael Holz,0897-034214,GenÃ¨ve,,1203,Switzerland,Robert King,Sales Representative,London,UK,United Package,Louisiana Fiery Hot Pepper Sauce,21.05,20â€“50,2,Condiments,21.05,10,0,0,210.5,10.48,220.98
10667,69,ERNSH,7,1,23-02-25,01-02-25,2025,1,2,Feb,23-03-25,02-03-25,On time,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,Ernst Handel,Roland Mendel,7675-3425,Graz,,8010,Austria,Robert King,Sales Representative,London,UK,Speedy Express,Gudbrandsdalsost,36,20â€“50,4,Dairy Products,36,45,0.2,20,1296,65.85,1361.85
10667,71,ERNSH,7,1,23-02-25,01-02-25,2025,1,2,Feb,23-03-25,02-03-25,On time,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,Ernst Handel,Roland Mendel,7675-3425,Graz,,8010,Austria,Robert King,Sales Representative,London,UK,Speedy Express,Flotemysost,21.5,20â€“50,4,Dairy Products,21.5,14,0.2,20,240.8,12.24,253.04
10668,31,WANDK,1,2,26-02-25,01-02-25,2025,1,2,Feb,26-03-25,06-03-25,On time,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,Die Wandernde Kuh,Rita MÃ¼ller,0711-020361,Stuttgart,,70563,Germany,Nancy Davolio,Sales Representative,Seattle,USA,United Package,Gorgonzola Telino,12.5,10â€“20,4,Dairy Products,12.5,8,0.1,10,90,6.8,96.8
10668,55,WANDK,1,2,26-02-25,01-02-25,2025,1,2,Feb,26-03-25,06-03-25,On time,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,Die Wandernde Kuh,Rita MÃ¼ller,0711-020361,Stuttgart,,70563,Germany,Nancy Davolio,Sales Representative,Seattle,USA,United Package,PÃ¢tÃ© chinois,24,20â€“50,6,Meat/Poultry,24,4,0.1,10,86.4,6.52,92.92
10668,64,WANDK,1,2,26-02-25,01-02-25,2025,1,2,Feb,26-03-25,06-03-25,On time,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,Die Wandernde Kuh,Rita MÃ¼ller,0711-020361,Stuttgart,,70563,Germany,Nancy Davolio,Sales Representative,Seattle,USA,United Package,Wimmers gute SemmelknÃ¶del,33.25,20â€“50,5,Grains/Cereals,33.25,15,0.1,10,448.87,33.9,482.77
10669,36,SIMOB,2,1,26-02-25,01-02-25,2025,1,2,Feb,26-03-25,05-03-25,On time,Simons bistro,VinbÃ¦ltet 34,Kobenhavn,,1734,Denmark,Simons bistro,Jytte Petersen,31 12 34 56,Kobenhavn,,1734,Denmark,Andrew Fuller,"Vice President, Sales",Tacoma,USA,Speedy Express,Inlagd Sill,19,10â€“20,8,Seafood,19,30,0,0,570,24.39,594.39
10670,23,FRANK,4,1,27-02-25,01-02-25,2025,1,2,Feb,27-03-25,01-03-25,On time,Frankenversand,Berliner Platz 43,MÃ¼nchen,,80805,Germany,Frankenversand,Peter Franken,089-0877310,MÃ¼nchen,,80805,Germany,Margaret Peacock,Sales Representative,Redmond,USA,Speedy Express,TunnbrÃ¶d,9,<10,5,Grains/Cereals,9,32,0,0,288,25.46,313.46
10670,46,FRANK,4,1,27-02-25,01-02-25,2025,1,2,Feb,27-03-25,01-03-25,On time,Frankenversand,Berliner Platz 43,MÃ¼nchen,,80805,Germany,Frankenversand,Peter Franken,089-0877310,MÃ¼nchen,,80805,Germany,Margaret Peacock,Sales Representative,Redmond,USA,Speedy Express,Spegesild,12,10â€“20,8,Seafood,12,60,0,0,720,63.65,783.65
10670,67,FRANK,4,1,27-02-25,01-02-25,2025,1,2,Feb,27-03-25,01-03-25,On time,Frankenversand,Berliner Platz 43,MÃ¼nchen,,80805,Germany,Frankenversand,Peter Franken,089-0877310,MÃ¼nchen,,80805,Germany,Margaret Peacock,Sales Representative,Redmond,USA,Speedy Express,Laughing Lumberjack Lager,14,10â€“20,1,Beverages,14,25,0,0,350,30.94,380.94
10670,73,FRANK,4,1,27-02-25,01-02-25,2025,1,2,Feb,27-03-25,01-03-25,On time,Frankenversand,Berliner Platz 43,MÃ¼nchen,,80805,Germany,Frankenversand,Peter Franken,089-0877310,MÃ¼nchen,,80805,Germany,Margaret Peacock,Sales Representative,Redmond,USA,Speedy Express,RÃ¶d Kaviar,15,10â€“20,8,Seafood,15,50,0,0,750,66.3,816.3
10670,75,FRANK,4,1,27-02-25,01-02-25,2025,1,2,Feb,27-03-25,01-03-25,On time,Frankenversand,Berliner Platz 43,MÃ¼nchen,,80805,Germany,Frankenversand,Peter Franken,089-0877310,MÃ¼nchen,,80805,Germany,Margaret Peacock,Sales Representative,Redmond,USA,Speedy Express,RhÃ¶nbrÃ¤u Klosterbier,7.75,<10,1,Beverages,7.75,25,0,0,193.75,17.13,210.88
10671,16,FRANR,1,1,28-02-25,01-02-25,2025,1,2,Feb,28-03-25,07-03-25,On time,France restauration,"54, rue Royale",Nantes,,44000,France,France restauration,Carine Schmitt,40.32.21.21,Nantes,,44000,France,Nancy Davolio,Sales Representative,Seattle,USA,Speedy Express,Pavlova,17.45,10â€“20,3,Confections,17.45,10,0,0,174.5,5.75,180.25
10671,62,FRANR,1,1,28-02-25,01-02-25,2025,1,2,Feb,28-03-25,07-03-25,On time,France restauration,"54, rue Royale",Nantes,,44000,France,France restauration,Carine Schmitt,40.32.21.21,Nantes,,44000,France,Nancy Davolio,Sales Representative,Seattle,USA,Speedy Express,Tarte au sucre,49.3,20â€“50,3,Confections,49.3,10,0,0,493,16.26,509.26
10671,65,FRANR,1,1,28-02-25,01-02-25,2025,1,2,Feb,28-03-25,07-03-25,On time,France restauration,"54, rue Royale",Nantes,,44000,France,France restauration,Carine Schmitt,40.32.21.21,Nantes,,44000,France,Nancy Davolio,Sales Representative,Seattle,USA,Speedy Express,Louisiana Fiery Hot Pepper Sauce,21.05,20â€“50,2,Condiments,21.05,12,0,0,252.6,8.33,260.93
10672,38,BERGS,9,2,28-02-25,01-02-25,2025,1,2,Feb,14-03-25,09-03-25,On time,Berglunds snabbkÃ¶p,BerguvsvÃ¤gen  8,LuleÃ¥,,S-958 22,Sweden,Berglunds snabbkÃ¶p,Christina Berglund,0921-12 34 65,LuleÃ¥,,S-958 22,Sweden,Anne Dodsworth,Sales Representative,London,UK,United Package,CÃ´te de Blaye,263.5,>50,1,Beverages,263.5,15,0.1,10,3557.25,89.28,3646.53
10672,71,BERGS,9,2,28-02-25,01-02-25,2025,1,2,Feb,14-03-25,09-03-25,On time,Berglunds snabbkÃ¶p,BerguvsvÃ¤gen  8,LuleÃ¥,,S-958 22,Sweden,Berglunds snabbkÃ¶p,Christina Berglund,0921-12 34 65,LuleÃ¥,,S-958 22,Sweden,Anne Dodsworth,Sales Representative,London,UK,United Package,Flotemysost,21.5,20â€“50,4,Dairy Products,21.5,12,0,0,258,6.47,264.47
10673,16,WILMK,2,1,01-03-25,01-03-25,2025,1,3,Mar,29-03-25,02-03-25,On time,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,Wilman Kala,Matti Karttunen,90-224 8858,Helsinki,,21240,Finland,Andrew Fuller,"Vice President, Sales",Tacoma,USA,Speedy Express,Pavlova,17.45,10â€“20,3,Confections,17.45,3,0,0,52.35,2.89,55.24
10673,42,WILMK,2,1,01-03-25,01-03-25,2025,1,3,Mar,29-03-25,02-03-25,On time,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,Wilman Kala,Matti Karttunen,90-224 8858,Helsinki,,21240,Finland,Andrew Fuller,"Vice President, Sales",Tacoma,USA,Speedy Express,Singaporean Hokkien Fried Mee,14,10â€“20,5,Grains/Cereals,14,6,0,0,84,4.64,88.64
10673,43,WILMK,2,1,01-03-25,01-03-25,2025,1,3,Mar,29-03-25,02-03-25,On time,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,Wilman Kala,Matti Karttunen,90-224 8858,Helsinki,,21240,Finland,Andrew Fuller,"Vice President, Sales",Tacoma,USA,Speedy Express,Ipoh Coffee,46,20â€“50,1,Beverages,46,6,0,0,276,15.23,291.23
10674,23,ISLAT,4,2,01-03-25,01-03-25,2025,1,3,Mar,29-03-25,13-03-25,On time,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,Island Trading,Helen Bennett,(198) 555-8888,Cowes,Isle of Wight,PO31 7PJ,UK,Margaret Peacock,Sales Representative,Redmond,USA,United Package,TunnbrÃ¶d,9,<10,5,Grains/Cereals,9,5,0,0,45,0.9,45.9
10675,14,FRANK,5,2,02-03-25,01-03-25,2025,1,3,Mar,30-03-25,06-03-25,On time,Frankenversand,Berliner Platz 43,MÃ¼nchen,,80805,Germany,Frankenversand,Peter Franken,089-0877310,MÃ¼nchen,,80805,Germany,Steven Buchanan,Sales Manager,London,UK,United Package,Tofu,23.25,20â€“50,7,Produce,23.25,30,0,0,697.5,15.61,713.11
10675,53,FRANK,5,2,02-03-25,01-03-25,2025,1,3,Mar,30-03-25,06-03-25,On time,Frankenversand,Berliner Platz 43,MÃ¼nchen,,80805,Germany,Frankenversand,Peter Franken,089-0877310,MÃ¼nchen,,80805,Germany,Steven Buchanan,Sales Manager,London,UK,United Package,Perth Pasties,32.8,20â€“50,6,Meat/Poultry,32.8,10,0,0,328,7.34,335.34
10675,58,FRANK,5,2,02-03-25,01-03-25,2025,1,3,Mar,30-03-25,06-03-25,On time,Frankenversand,Berliner Platz 43,MÃ¼nchen,,80805,Germany,Frankenversand,Peter Franken,089-0877310,MÃ¼nchen,,80805,Germany,Steven Buchanan,Sales Manager,London,UK,United Package,Escargots de Bourgogne,13.25,10â€“20,8,Seafood,13.25,30,0,0,397.5,8.9,406.4
10676,10,TORTU,2,2,05-03-25,01-03-25,2025,1,3,Mar,02-04-25,12-03-25,On time,Tortuga Restaurante,Avda. Azteca 123,MÃ©xico D.F.,,5033,Mexico,Tortuga Restaurante,Miguel Angel Paolino,(5) 555-2933,MÃ©xico D.F.,,5033,Mexico,Andrew Fuller,"Vice President, Sales",Tacoma,USA,United Package,Ikura,31,20â€“50,8,Seafood,31,2,0,0,62,0.23,62.23
10676,19,TORTU,2,2,05-03-25,01-03-25,2025,1,3,Mar,02-04-25,12-03-25,On time,Tortuga Restaurante,Avda. Azteca 123,MÃ©xico D.F.,,5033,Mexico,Tortuga Restaurante,Miguel Angel Paolino,(5) 555-2933,MÃ©xico D.F.,,5033,Mexico,Andrew Fuller,"Vice President, Sales",Tacoma,USA,United Package,Teatime Chocolate Biscuits,9.2,<10,3,Confections,9.2,7,0,0,64.4,0.24,64.64
10676,44,TORTU,2,2,05-03-25,01-03-25,2025,1,3,Mar,02-04-25,12-03-25,On time,Tortuga Restaurante,Avda. Azteca 123,MÃ©xico D.F.,,5033,Mexico,Tortuga Restaurante,Miguel Angel Paolino,(5) 555-2933,MÃ©xico D.F.,,5033,Mexico,Andrew Fuller,"Vice President, Sales",Tacoma,USA,United Package,Gula Malacca,19.45,10â€“20,2,Condiments,19.45,21,0,0,408.45,1.53,409.98
10677,26,ANTON,1,3,05-03-25,01-03-25,2025,1,3,Mar,02-04-25,09-03-25,On time,Antonio Moreno TaquerÃ­a,Mataderos  2312,MÃ©xico D.F.,,5023,Mexico,Antonio Moreno TaquerÃ­a,Antonio Moreno,(5) 555-3932,MÃ©xico D.F.,,5023,Mexico,Nancy Davolio,Sales Representative,Seattle,USA,Federal Shipping,GumbÃ¤r GummibÃ¤rchen,31.23,20â€“50,3,Confections,31.23,30,0.15,15,796.36,3.95,800.31
10677,33,ANTON,1,3,05-03-25,01-03-25,2025,1,3,Mar,02-04-25,09-03-25,On time,Antonio Moreno TaquerÃ­a,Mataderos  2312,MÃ©xico D.F.,,5023,Mexico,Antonio Moreno TaquerÃ­a,Antonio Moreno,(5) 555-3932,MÃ©xico D.F.,,5023,Mexico,Nancy Davolio,Sales Representative,Seattle,USA,Federal Shipping,Geitost,2.5,<10,4,Dairy Products,2.5,8,0.15,15,17,0.08,17.08
10678,12,SAVEA,7,3,06-03-25,01-03-25,2025,1,3,Mar,03-04-25,29-03-25,On time,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Save-a-lot Markets,Jose Pavarotti,(208) 555-8097,Boise,ID,83720,USA,Robert King,Sales Representative,London,UK,Federal Shipping,Queso Manchego La Pastora,38,20â€“50,4,Dairy Products,38,100,0,0,3800,281.2,4081.2
10678,33,SAVEA,7,3,06-03-25,01-03-25,2025,1,3,Mar,03-04-25,29-03-25,On time,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Save-a-lot Markets,Jose Pavarotti,(208) 555-8097,Boise,ID,83720,USA,Robert King,Sales Representative,London,UK,Federal Shipping,Geitost,2.5,<10,4,Dairy Products,2.5,30,0,0,75,5.55,80.55
10678,41,SAVEA,7,3,06-03-25,01-03-25,2025,1,3,Mar,03-04-25,29-03-25,On time,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Save-a-lot Markets,Jose Pavarotti,(208) 555-8097,Boise,ID,83720,USA,Robert King,Sales Representative,London,UK,Federal Shipping,Jack's New England Clam Chowder,9.65,<10,8,Seafood,9.65,120,0,0,1158,85.69,1243.69
10678,54,SAVEA,7,3,06-03-25,01-03-25,2025,1,3,Mar,03-04-25,29-03-25,On time,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Save-a-lot Markets,Jose Pavarotti,(208) 555-8097,Boise,ID,83720,USA,Robert King,Sales Representative,London,UK,Federal Shipping,TourtiÃ¨re,7.45,<10,6,Meat/Poultry,7.45,30,0,0,223.5,16.54,240.04
10679,59,BLONP,8,3,06-03-25,01-03-25,2025,1,3,Mar,03-04-25,13-03-25,On time,Blondel pÃ¨re et fils,"24, place KlÃ©ber",Strasbourg,,67000,France,Blondesddsl pÃ¨re et fils,FrÃ©dÃ©rique Citeaux,88.60.15.31,Strasbourg,,67000,France,Laura Callahan,Inside Sales Coordinator,Seattle,USA,Federal Shipping,Raclette Courdavault,55,>50,4,Dairy Products,55,12,0,0,660,27.94,687.94
10680,16,OLDWO,1,1,07-03-25,01-03-25,2025,1,3,Mar,04-04-25,09-03-25,On time,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,Old World Delicatessen,Rene Phillips,(907) 555-7584,Anchorage,AK,99508,USA,Nancy Davolio,Sales Representative,Seattle,USA,Speedy Express,Pavlova,17.45,10â€“20,3,Confections,17.45,50,0.25,25,654.38,13.8,668.18
10680,31,OLDWO,1,1,07-03-25,01-03-25,2025,1,3,Mar,04-04-25,09-03-25,On time,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,Old World Delicatessen,Rene Phillips,(907) 555-7584,Anchorage,AK,99508,USA,Nancy Davolio,Sales Representative,Seattle,USA,Speedy Express,Gorgonzola Telino,12.5,10â€“20,4,Dairy Products,12.5,20,0.25,25,187.5,3.95,191.45
10680,42,OLDWO,1,1,07-03-25,01-03-25,2025,1,3,Mar,04-04-25,09-03-25,On time,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,Old World Delicatessen,Rene Phillips,(907) 555-7584,Anchorage,AK,99508,USA,Nancy Davolio,Sales Representative,Seattle,USA,Speedy Express,Singaporean Hokkien Fried Mee,14,10â€“20,5,Grains/Cereals,14,40,0.25,25,420,8.86,428.86
10681,19,GREAL,3,3,08-03-25,01-03-25,2025,1,3,Mar,05-04-25,13-03-25,On time,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,Great Lakes Food Market,Howard Snyder,(503) 555-7555,Eugene,OR,97403,USA,Janet Leverling,Sales Representative,Kirkland,USA,Federal Shipping,Teatime Chocolate Biscuits,9.2,<10,3,Confections,9.2,30,0.1,10,248.4,14.69,263.09
10681,21,GREAL,3,3,08-03-25,01-03-25,2025,1,3,Mar,05-04-25,13-03-25,On time,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,Great Lakes Food Market,Howard Snyder,(503) 555-7555,Eugene,OR,97403,USA,Janet Leverling,Sales Representative,Kirkland,USA,Federal Shipping,Sir Rodney's Scones,10,10â€“20,3,Confections,10,12,0.1,10,108,6.39,114.39
10681,64,GREAL,3,3,08-03-25,01-03-25,2025,1,3,Mar,05-04-25,13-03-25,On time,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,Great Lakes Food Market,Howard Snyder,(503) 555-7555,Eugene,OR,97403,USA,Janet Leverling,Sales Representative,Kirkland,USA,Federal Shipping,Wimmers gute SemmelknÃ¶del,33.25,20â€“50,5,Grains/Cereals,33.25,28,0,0,931,55.05,986.05
10682,33,ANTON,3,2,08-03-25,01-03-25,2025,1,3,Mar,05-04-25,14-03-25,On time,Antonio Moreno TaquerÃ­a,Mataderos  2312,MÃ©xico D.F.,,5023,Mexico,Antonio Moreno TaquerÃ­a,Antonio Moreno,(5) 555-3932,MÃ©xico D.F.,,5023,Mexico,Janet Leverling,Sales Representative,Kirkland,USA,United Package,Geitost,2.5,<10,4,Dairy Products,2.5,30,0,0,75,7.22,82.22
10682,66,ANTON,3,2,08-03-25,01-03-25,2025,1,3,Mar,05-04-25,14-03-25,On time,Antonio Moreno TaquerÃ­a,Mataderos  2312,MÃ©xico D.F.,,5023,Mexico,Antonio Moreno TaquerÃ­a,Antonio Moreno,(5) 555-3932,MÃ©xico D.F.,,5023,Mexico,Janet Leverling,Sales Representative,Kirkland,USA,United Package,Louisiana Hot Spiced Okra,17,10â€“20,2,Condiments,17,4,0,0,68,6.54,74.54
10682,75,ANTON,3,2,08-03-25,01-03-25,2025,1,3,Mar,05-04-25,14-03-25,On time,Antonio Moreno TaquerÃ­a,Mataderos  2312,MÃ©xico D.F.,,5023,Mexico,Antonio Moreno TaquerÃ­a,Antonio Moreno,(5) 555-3932,MÃ©xico D.F.,,5023,Mexico,Janet Leverling,Sales Representative,Kirkland,USA,United Package,RhÃ¶nbrÃ¤u Klosterbier,7.75,<10,1,Beverages,7.75,30,0,0,232.5,22.37,254.87
10683,52,DUMON,2,1,09-03-25,01-03-25,2025,1,3,Mar,06-04-25,14-03-25,On time,Du monde entier,"67, rue des Cinquante Otages",Nantes,,44000,France,Du monde entier,Janine Labrune,40.67.88.88,Nantes,,44000,France,Andrew Fuller,"Vice President, Sales",Tacoma,USA,Speedy Express,Filo Mix,7,<10,5,Grains/Cereals,7,9,0,0,63,4.4,67.4
10684,40,OTTIK,3,1,09-03-25,01-03-25,2025,1,3,Mar,06-04-25,13-03-25,On time,Ottilies KÃ¤seladen,Mehrheimerstr. 369,KÃ¶ln,,50739,Germany,Ottilies KÃ¤seladen,Henriette Pfalzheim,0221-0644327,KÃ¶ln,,50739,Germany,Janet Leverling,Sales Representative,Kirkland,USA,Speedy Express,Boston Crab Meat,18.4,10â€“20,8,Seafood,18.4,20,0,0,368,30.31,398.31
10684,47,OTTIK,3,1,09-03-25,01-03-25,2025,1,3,Mar,06-04-25,13-03-25,On time,Ottilies KÃ¤seladen,Mehrheimerstr. 369,KÃ¶ln,,50739,Germany,Ottilies KÃ¤seladen,Henriette Pfalzheim,0221-0644327,KÃ¶ln,,50739,Germany,Janet Leverling,Sales Representative,Kirkland,USA,Speedy Express,Zaanse koeken,9.5,<10,3,Confections,9.5,40,0,0,380,31.3,411.3
10684,60,OTTIK,3,1,09-03-25,01-03-25,2025,1,3,Mar,06-04-25,13-03-25,On time,Ottilies KÃ¤seladen,Mehrheimerstr. 369,KÃ¶ln,,50739,Germany,Ottilies KÃ¤seladen,Henriette Pfalzheim,0221-0644327,KÃ¶ln,,50739,Germany,Janet Leverling,Sales Representative,Kirkland,USA,Speedy Express,Camembert Pierrot,34,20â€“50,4,Dairy Products,34,30,0,0,1020,84.02,1104.02
10685,10,GOURL,4,2,12-03-25,01-03-25,2025,1,3,Mar,26-03-25,16-03-25,On time,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,Gourmet Lanchonetes,AndrÃ© Fonseca,(11) 555-9482,Campinas,SP,04876-786,Brazil,Margaret Peacock,Sales Representative,Redmond,USA,United Package,Ikura,31,20â€“50,8,Seafood,31,20,0,0,620,26.12,646.12
10685,41,GOURL,4,2,12-03-25,01-03-25,2025,1,3,Mar,26-03-25,16-03-25,On time,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,Gourmet Lanchonetes,AndrÃ© Fonseca,(11) 555-9482,Campinas,SP,04876-786,Brazil,Margaret Peacock,Sales Representative,Redmond,USA,United Package,Jack's New England Clam Chowder,9.65,<10,8,Seafood,9.65,4,0,0,38.6,1.63,40.23
10685,47,GOURL,4,2,12-03-25,01-03-25,2025,1,3,Mar,26-03-25,16-03-25,On time,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,Gourmet Lanchonetes,AndrÃ© Fonseca,(11) 555-9482,Campinas,SP,04876-786,Brazil,Margaret Peacock,Sales Representative,Redmond,USA,United Package,Zaanse koeken,9.5,<10,3,Confections,9.5,15,0,0,142.5,6,148.5
10686,17,PICCO,2,1,13-03-25,01-03-25,2025,1,3,Mar,10-04-25,21-03-25,On time,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria,Piccolo und mehr,Georg Pipps,6562-9722,Salzburg,,5020,Austria,Andrew Fuller,"Vice President, Sales",Tacoma,USA,Speedy Express,Alice Mutton,39,20â€“50,6,Meat/Poultry,39,30,0.2,20,936,64.31,1000.31
10686,26,PICCO,2,1,13-03-25,01-03-25,2025,1,3,Mar,10-04-25,21-03-25,On time,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria,Piccolo und mehr,Georg Pipps,6562-9722,Salzburg,,5020,Austria,Andrew Fuller,"Vice President, Sales",Tacoma,USA,Speedy Express,GumbÃ¤r GummibÃ¤rchen,31.23,20â€“50,3,Confections,31.23,15,0,0,468.45,32.19,500.64
10687,9,HUNGO,9,2,13-03-25,01-03-25,2025,1,3,Mar,10-04-25,12-04-25,Late,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,Hungry Owl All-Night Grocers,Patricia McKenna,2967 542,Cork,Co. Cork,,Ireland,Anne Dodsworth,Sales Representative,London,UK,United Package,Mishi Kobe Niku,97,>50,6,Meat/Poultry,97,50,0.25,25,3637.5,217.35,3854.85
10687,29,HUNGO,9,2,13-03-25,01-03-25,2025,1,3,Mar,10-04-25,12-04-25,Late,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,Hungry Owl All-Night Grocers,Patricia McKenna,2967 542,Cork,Co. Cork,,Ireland,Anne Dodsworth,Sales Representative,London,UK,United Package,ThÃ¼ringer Rostbratwurst,123.79,>50,6,Meat/Poultry,123.79,10,0,0,1237.9,73.97,1311.87
10687,36,HUNGO,9,2,13-03-25,01-03-25,2025,1,3,Mar,10-04-25,12-04-25,Late,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,Hungry Owl All-Night Grocers,Patricia McKenna,2967 542,Cork,Co. Cork,,Ireland,Anne Dodsworth,Sales Representative,London,UK,United Package,Inlagd Sill,19,10â€“20,8,Seafood,19,6,0.25,25,85.5,5.11,90.61
10688,10,VAFFE,4,2,14-03-25,01-03-25,2025,1,3,Mar,28-03-25,20-03-25,On time,Vaffeljernet,Smagsloget 45,Ã…rhus,,8200,Denmark,Vaffeljernet,Palle Ibsen,86 21 32 43,Ã…rhus,,8200,Denmark,Margaret Peacock,Sales Representative,Redmond,USA,United Package,Ikura,31,20â€“50,8,Seafood,31,18,0.1,10,502.2,47.52,549.72
10688,28,VAFFE,4,2,14-03-25,01-03-25,2025,1,3,Mar,28-03-25,20-03-25,On time,Vaffeljernet,Smagsloget 45,Ã…rhus,,8200,Denmark,Vaffeljernet,Palle Ibsen,86 21 32 43,Ã…rhus,,8200,Denmark,Margaret Peacock,Sales Representative,Redmond,USA,United Package,RÃ¶ssle Sauerkraut,45.6,20â€“50,7,Produce,45.6,60,0.1,10,2462.4,233.02,2695.42
10688,34,VAFFE,4,2,14-03-25,01-03-25,2025,1,3,Mar,28-03-25,20-03-25,On time,Vaffeljernet,Smagsloget 45,Ã…rhus,,8200,Denmark,Vaffeljernet,Palle Ibsen,86 21 32 43,Ã…rhus,,8200,Denmark,Margaret Peacock,Sales Representative,Redmond,USA,United Package,Sasquatch Ale,14,10â€“20,1,Beverages,14,14,0,0,196,18.55,214.55
10689,1,BERGS,1,2,14-03-25,01-03-25,2025,1,3,Mar,11-04-25,20-03-25,On time,Berglunds snabbkÃ¶p,BerguvsvÃ¤gen  8,LuleÃ¥,,S-958 22,Sweden,Berglunds snabbkÃ¶p,Christina Berglund,0921-12 34 65,LuleÃ¥,,S-958 22,Sweden,Nancy Davolio,Sales Representative,Seattle,USA,United Package,Chai,18,10â€“20,1,Beverages,18,35,0.25,25,472.5,13.42,485.92
10690,56,HANAR,1,1,15-03-25,01-03-25,2025,1,3,Mar,12-04-25,16-03-25,On time,Hanari Carnes,"Rua do PaÃ§o, 67",Rio de Janeiro,RJ,05454-876,Brazil,Hanari Carnes,Mario Pontes,(21) 555-0091,Rio de Janeiro,RJ,05454-876,Brazil,Nancy Davolio,Sales Representative,Seattle,USA,Speedy Express,Gnocchi di nonna Alice,38,20â€“50,5,Grains/Cereals,38,20,0.25,25,570,10.44,580.44
